age,gender_0,gender_1,race_0,race_1,race_2,race_3,race_4,eye_distance,mouth_width,face_width,face_height,face_aspect_ratio,eye_to_face_ratio,mouth_to_face_ratio
1,0,1,0,0,0,1,0,79.3819351196289,63.8261604309082,188.14990234375,183.89178466796875,0.9773684832001578,0.4219079262374426,0.3392303670415824
55,1,0,0,0,0,1,0,82.14510345458984,65.96414947509766,181.18380737304688,189.30943298339844,1.044847416158009,0.4533799385585152,0.3640730947842449
26,0,1,1,0,0,0,0,72.54991912841797,53.97397232055664,162.21530151367188,182.72003173828125,1.1264044145852738,0.4472446091795063,0.332730462643856
47,1,0,1,0,0,0,0,77.12420654296875,66.81369018554688,164.22683715820312,200.2284240722656,1.2192186583937032,0.4696199955959293,0.406837830781481
30,0,1,0,0,0,1,0,86.88013458251953,74.2917709350586,164.79856872558594,206.69090270996097,1.254203263464818,0.5271898612614035,0.4508034961078176
32,1,0,0,0,0,1,0,81.63260650634766,72.6806869506836,158.00132751464844,206.3331298828125,1.3058949132163664,0.5166577255420808,0.4600004828690145
35,1,0,0,0,0,1,0,69.92082214355469,59.60907745361328,159.54348754882812,187.30076599121097,1.1739793887474583,0.4382555704265615,0.3736227555848682
60,0,1,1,0,0,0,0,77.72555541992188,64.44512939453125,166.38926696777344,196.83712768554688,1.1829917354204742,0.4671308242194245,0.3873154234582516
26,0,1,1,0,0,0,0,91.70115661621094,77.16114807128906,174.73110961914062,200.84347534179688,1.1494431402603296,0.5248129930387948,0.4415993708245562
4,1,0,1,0,0,0,0,84.95783233642578,72.73865509033203,187.8120574951172,194.8863983154297,1.037667128056975,0.4523555807306703,0.3872949163140025
26,0,1,0,0,0,1,0,71.51890563964844,61.86690139770508,155.31263732910156,193.8813018798828,1.2483292101276713,0.4604834923258858,0.3983378459192053
14,0,1,1,0,0,0,0,77.21265411376953,68.92044830322266,164.6470947265625,199.11268615722656,1.2093300916600005,0.468958497214909,0.4185949859466529
24,0,1,1,0,0,0,0,69.94416046142578,60.33650207519531,140.45794677734375,201.1405029296875,1.4320336267519185,0.4979722548009506,0.4295698709795447
3,0,1,1,0,0,0,0,80.8295669555664,65.30307006835938,169.2620086669922,196.53152465820312,1.1611083089818537,0.4775411067854649,0.3858105583328938
6,0,1,0,0,0,1,0,75.68663787841797,62.89871597290039,163.876953125,196.69796752929688,1.2002784026577678,0.4618504093170848,0.3838167281821703
1,1,0,1,0,0,0,0,77.36944580078125,64.29664611816406,164.45399475097656,197.3226776123047,1.1998655180805995,0.470462550441158,0.3909704122148255
23,0,1,0,0,1,0,0,63.52938461303711,54.77829360961914,147.1944122314453,192.6654815673828,1.308918447695146,0.4316018770681653,0.3721492737338897
28,0,1,0,0,1,0,0,73.86531066894531,60.23824691772461,158.00656127929688,198.8005218505859,1.258178902451908,0.467482553071824,0.3812388955876697
56,1,0,0,0,1,0,0,80.72627258300781,72.59786987304688,165.32240295410156,187.27670288085935,1.132796883752367,0.4882960272808267,0.4391290507264294
1,1,0,0,0,0,0,1,66.3860092163086,51.53997039794922,152.8815460205078,156.48797607421875,1.0235897016192337,0.434231671148874,0.3371235557170225
11,0,1,0,0,0,0,1,72.95162963867188,62.7319450378418,160.0935516357422,193.03607177734375,1.2057704373787337,0.4556812494525534,0.3918455452882612
13,1,0,1,0,0,0,0,81.27603149414062,64.3798828125,181.80877685546875,194.76223754882812,1.0712477192652634,0.4470412974548091,0.3541076725007595
32,0,1,0,1,0,0,0,81.41289520263672,72.17998504638672,163.9445037841797,201.36422729492188,1.228246282412751,0.4965881339322636,0.4402708439766063
30,0,1,0,0,1,0,0,78.12628936767578,62.85555267333984,163.36138916015625,201.491455078125,1.2334092903714646,0.4782420728014397,0.3847638233029318
23,0,1,0,1,0,0,0,80.35612487792969,69.2706069946289,158.91168212890625,190.575439453125,1.199253805006819,0.5056653091919716,0.4359063227235733
26,0,1,0,1,0,0,0,78.21188354492188,69.65473937988281,160.91082763671875,197.47854614257812,1.2272545548545477,0.4860573069793499,0.4328778889705249
70,1,0,0,1,0,0,0,73.84513854980469,58.875205993652344,156.62945556640625,190.452392578125,1.215942377437294,0.4714639292000637,0.3758884673431747
26,1,0,1,0,0,0,0,84.32510375976562,72.25238037109375,169.2390899658203,200.5462951660156,1.184988026149976,0.4982602055872316,0.4269248929764743
25,0,1,0,1,0,0,0,71.08988189697266,63.26851272583008,160.1431427001953,186.5757598876953,1.1650561912412611,0.4439146172500207,0.3950747541171672
33,0,1,0,1,0,0,0,76.82890319824219,66.67862701416016,160.10687255859375,190.92117309570312,1.19246082347797,0.4798601207460684,0.4164632407628724
36,1,0,0,1,0,0,0,73.34001922607422,63.05440139770508,151.55056762695312,192.7809600830078,1.2720569978830083,0.4839310097907595,0.4160617963036313
24,0,1,1,0,0,0,0,70.45003509521484,59.30592346191406,164.59442138671875,192.55352783203125,1.169866671116525,0.4280220101123033,0.3603155135043933
49,0,1,0,1,0,0,0,72.99420928955078,63.75270462036133,160.45941162109375,195.07911682128903,1.2157536591368394,0.4549076215106541,0.3973135883790097
18,0,1,1,0,0,0,0,74.9164047241211,67.10610961914062,159.0703887939453,188.68316650390625,1.1861614718772102,0.4709638625524792,0.4218642459349724
76,1,0,1,0,0,0,0,77.2604751586914,67.50241088867188,160.81146240234375,195.1907196044922,1.213786111316698,0.4804413441959058,0.419761190404348
76,1,0,1,0,0,0,0,73.71155548095703,57.90706634521485,161.46243286132812,186.36705017089844,1.1542440360164747,0.4565244941172424,0.3586411112419462
21,0,1,0,1,0,0,0,79.18693542480469,65.83012390136719,164.71568298339844,186.7229461669922,1.133607576309609,0.4807492158034877,0.3996591138683628
37,1,0,0,0,0,1,0,81.6900634765625,68.13578796386719,171.3355712890625,199.2510681152344,1.1629287871522913,0.4767840260020619,0.3976745018634478
24,0,1,0,0,1,0,0,82.81005859375,74.58283233642578,168.57308959960938,194.0380859375,1.151062049099144,0.4912412698280514,0.4424361712392712
53,1,0,1,0,0,0,0,69.25209045410156,56.30681228637695,153.05885314941406,191.42034912109375,1.2506323233340295,0.4524540007267568,0.3678768730313886
45,1,0,1,0,0,0,0,71.59415435791016,57.1612663269043,158.45285034179688,192.09877014160156,1.2123402622750392,0.4518325432674465,0.3607462169572991
24,0,1,0,1,0,0,0,77.3714370727539,66.83036804199219,156.21359252929688,188.93833923339844,1.209487191058385,0.4952926043119031,0.4278140394822465
26,0,1,0,1,0,0,0,76.3934097290039,62.86927032470703,171.13589477539062,188.56707763671875,1.101855796437129,0.4463903369264955,0.3673646046448675
68,1,0,1,0,0,0,0,78.14642333984375,67.87895965576172,163.49185180664062,193.5867462158203,1.1840758060822043,0.4779835965908953,0.4151825238118971
80,1,0,1,0,0,0,0,75.32144927978516,65.80830383300781,157.1617431640625,197.0663299560547,1.253907763992764,0.4792607142385564,0.4187297907755449
3,0,1,0,0,0,0,1,74.5080795288086,56.86604309082031,160.30686950683594,172.48292541503906,1.075954673344076,0.4647840716871547,0.3547324158082657
58,1,0,1,0,0,0,0,77.3577880859375,63.375526428222656,164.5448760986328,193.66368103027344,1.1769657349535818,0.4701318565493773,0.3851564869770456
36,0,1,0,0,0,1,0,81.21595001220703,64.45687866210938,180.8455352783203,194.1809539794922,1.0737392752364538,0.4490901580026077,0.3564195188059831
18,0,1,0,0,0,1,0,76.56378173828125,63.43313217163086,167.6743927001953,194.85366821289065,1.162095565548237,0.4566217924234776,0.3783113876252433
29,1,0,0,1,0,0,0,78.97706604003906,68.17900085449219,168.36990356445312,206.61154174804688,1.227128705154568,0.4690687846703322,0.4049357955971793
4,0,1,1,0,0,0,0,76.70336151123047,55.91939926147461,169.63938903808594,198.5216064453125,1.1702565516829475,0.4521553746813466,0.3296368819680202
17,0,1,0,0,0,1,0,78.15196990966797,62.29604721069336,159.4945068359375,191.5747833251953,1.20113718726537,0.4899978780464097,0.3905842805907641
85,0,1,1,0,0,0,0,77.04103088378906,65.7164535522461,167.83485412597656,200.81727600097656,1.196517118251513,0.4590287952105716,0.3915542685961966
65,1,0,1,0,0,0,0,82.05565643310547,71.20619201660156,180.23985290527344,205.55499267578125,1.1404525101549678,0.4552581191698514,0.3950635271214107
35,1,0,0,0,0,1,0,83.60932922363281,62.56505584716797,186.0011444091797,203.58164978027344,1.0945182645350762,0.4495097569921535,0.3363691984041373
26,0,1,0,1,0,0,0,90.74740600585938,80.80650329589844,172.76954650878906,205.15853881835935,1.1874693368366434,0.5252511674633753,0.4677126549717932
68,1,0,1,0,0,0,0,83.22172546386719,74.64417266845703,175.82933044433594,199.7844085693359,1.1362405126861566,0.4733096876019415,0.4245262862562505
72,1,0,1,0,0,0,0,80.39987182617188,58.96608352661133,181.64773559570312,196.3788146972656,1.0810969597460314,0.442614225619192,0.324617773699383
26,1,0,0,0,0,1,0,75.0296401977539,59.16964340209961,166.05023193359375,184.87400817871097,1.1133619388899447,0.4518490538920747,0.3563358070211099
26,1,0,0,1,0,0,0,82.08566284179688,69.19564819335938,167.78753662109375,200.2782287597656,1.1936418687166497,0.4892238392364437,0.4124004058157219
54,1,0,0,0,0,1,0,79.67253112792969,69.76872253417969,163.62384033203125,193.927734375,1.1852046375483856,0.4869249552281341,0.4263970482088829
13,0,1,1,0,0,0,0,76.91608428955078,65.80023193359375,159.2979736328125,202.5901031494141,1.271768237406406,0.4828440848020144,0.4130638352328676
26,0,1,0,1,0,0,0,81.48796081542969,68.8157730102539,169.6761016845703,197.18624877929688,1.1621333046999642,0.4802559700889208,0.4055713935376896
58,1,0,0,0,0,1,0,75.5881118774414,57.190208435058594,165.6343231201172,207.3106231689453,1.2516163272427825,0.4563553643566091,0.3452799356905304
58,1,0,0,0,1,0,0,68.40763854980469,54.03505325317383,158.4436798095703,193.16189575195312,1.2191202324012531,0.4317473479031931,0.3410363437539274
45,1,0,0,1,0,0,0,83.14725494384766,67.94866180419922,189.62619018554688,197.24281311035156,1.0401665134829314,0.4384798052552187,0.3583295205040627
76,1,0,0,0,1,0,0,85.05156707763672,74.23217010498047,165.2392120361328,193.4869384765625,1.1709505031666017,0.5147178204834244,0.4492406444588234
32,1,0,0,1,0,0,0,79.69618225097656,65.67192077636719,159.49391174316406,198.58953857421875,1.2451230044066577,0.4996816579388483,0.411751897352169
34,1,0,0,0,1,0,0,75.47724914550781,57.14273834228515,156.70263671875,189.59820556640625,1.2099235184325408,0.4816590883596581,0.3646571591826178
9,1,0,1,0,0,0,0,76.61985778808594,64.84945678710938,168.37078857421875,189.1854553222656,1.1236239785078377,0.4550662168711735,0.385158597499372
26,1,0,0,0,0,0,1,72.59713745117188,57.417449951171875,162.0216064453125,193.5681915283203,1.194706038133598,0.448070717504432,0.354381438444459
26,0,1,0,0,1,0,0,76.17478942871094,63.69149017333984,154.45236206054688,188.92921447753903,1.22321997512396,0.4931927774523102,0.4123698033725902
15,0,1,1,0,0,0,0,85.6117935180664,71.64788818359375,168.220703125,198.01937866210935,1.1771403577772874,0.5089254290802169,0.4259159951932566
14,0,1,1,0,0,0,0,75.48255157470703,67.1951675415039,165.3873291015625,187.6479949951172,1.1345971666298853,0.4563986369739005,0.4062896952658332
35,1,0,1,0,0,0,0,71.97773742675781,58.378665924072266,157.52345275878906,186.42295837402344,1.183461605932974,0.4569334671515559,0.3706030111812351
37,0,1,1,0,0,0,0,76.35928344726562,60.20540618896485,176.1488494873047,183.54042053222656,1.0419620739302904,0.4334929445722491,0.3417871099595456
26,1,0,0,0,0,1,0,71.65686798095703,67.07588195800781,148.7744903564453,197.3608856201172,1.3265774606067535,0.4816475446111495,0.4508560694599072
25,0,1,0,0,1,0,0,70.84937286376953,65.24746704101562,155.55007934570312,194.86024475097656,1.2527171028817563,0.4554762888054203,0.4194627692603488
49,1,0,1,0,0,0,0,82.48250579833984,71.36394500732422,166.3690185546875,204.13487243652344,1.2270005209498898,0.4957804434677653,0.4289497265013078
8,1,0,1,0,0,0,0,76.87089538574219,60.17489242553711,172.10671997070312,193.61183166503903,1.1249521906988675,0.4466466817729577,0.3496370881728522
55,1,0,1,0,0,0,0,70.049560546875,55.99193572998047,154.82412719726562,192.0540313720703,1.2404657778394517,0.4524460225609601,0.3616486444560389
24,0,1,0,0,0,1,0,79.03852081298828,66.9588394165039,160.904052734375,201.9334716796875,1.254993073499802,0.4912152271482392,0.416141410229371
12,0,1,0,0,0,0,1,77.0341567993164,63.09131622314453,170.16603088378906,183.8733673095703,1.0805527187452728,0.4526999683733888,0.3707632827507817
26,0,1,0,0,1,0,0,65.73694610595703,50.629276275634766,150.13706970214844,181.9893035888672,1.2121543596788538,0.4378462043809047,0.3372203572114227
12,1,0,1,0,0,0,0,73.67173767089844,58.51551818847656,161.5450439453125,189.48399353027344,1.1729483548527744,0.4560445549529726,0.3622241621246251
27,0,1,1,0,0,0,0,71.23834228515625,59.29265594482422,146.17135620117188,194.9983673095703,1.3340395298870942,0.4873618480156451,0.4056379956085326
47,1,0,0,0,0,1,0,89.26226806640625,74.62177276611328,168.75765991210938,204.6694793701172,1.2128011224895572,0.528937578969126,0.4421830262696047
23,0,1,1,0,0,0,0,74.58059692382812,62.0064811706543,165.7244110107422,187.73570251464844,1.1328186437330556,0.4500278291469917,0.3741541803798299
25,0,1,1,0,0,0,0,65.73664093017578,50.68693542480469,158.93873596191406,179.342529296875,1.1283752082931515,0.413597355813425,0.3189086355698124
60,1,0,1,0,0,0,0,82.07720184326172,64.41735076904297,184.73231506347656,195.818115234375,1.0600100754818624,0.4443034334034024,0.3487064553210859
4,1,0,0,0,1,0,0,83.323486328125,71.2160415649414,184.7857208251953,189.92323303222656,1.027802538984553,0.4509195080443897,0.3853979693177201
1,0,1,1,0,0,0,0,78.06411743164062,64.89164733886719,163.19200134277344,189.5978851318359,1.1618086889785657,0.4783574978510888,0.3976398769849436
26,0,1,0,0,0,0,1,81.12590789794922,71.90174102783203,168.3231964111328,196.1525115966797,1.1653326206898615,0.4819651101432125,0.4271647791918743
28,1,0,0,0,1,0,0,82.72222900390625,69.60257720947266,164.18357849121094,197.1848602294922,1.2010023294750387,0.5038398466161738,0.4239314178013157
17,1,0,0,1,0,0,0,90.07289123535156,80.45413970947266,185.70066833496097,185.333251953125,0.9980214590225748,0.485043441377825,0.4332463659438857
79,0,1,1,0,0,0,0,81.67534637451172,65.5152587890625,170.95082092285156,190.6686553955078,1.1153421455727008,0.4777710100109493,0.3832403871206263
35,1,0,0,1,0,0,0,78.48489379882812,65.40876007080078,170.56539916992188,201.3204040527344,1.1803120974856898,0.4601454584621782,0.3834819980436876
3,0,1,0,0,0,0,1,80.7482681274414,61.05863571166992,185.66574096679688,186.69190979003903,1.005526969153807,0.4349120505860144,0.3288632323536156
17,1,0,1,0,0,0,0,82.50703430175781,70.81868743896484,174.39743041992188,202.32765197753903,1.160152712630946,0.4730977635570301,0.406076438560158
12,0,1,0,0,0,0,1,86.10746002197266,73.13899993896484,187.48196411132812,188.73043823242188,1.0066591692006832,0.4592839659544074,0.3901121917814685
22,0,1,1,0,0,0,0,71.24600982666016,54.887107849121094,161.24630737304688,182.9215850830078,1.1344234051810855,0.4418458381303017,0.3403929599586958
26,0,1,1,0,0,0,0,73.53955078125,64.56641387939453,162.7967529296875,193.25015258789065,1.187063925478637,0.4517261521365355,0.3966075042496763
1,0,1,1,0,0,0,0,82.95386505126953,64.06656646728516,189.1461181640625,197.91860961914065,1.046379442201764,0.4385702749623262,0.3387146777800366
10,1,0,1,0,0,0,0,72.30060577392578,58.33938217163086,159.0707244873047,179.73533630371094,1.1299083277769033,0.45451861747003,0.3667512193690102
46,1,0,1,0,0,0,0,71.07501220703125,54.73036575317383,158.9658660888672,180.7420654296875,1.136986636669829,0.4471086400856519,0.3442900485477664
25,1,0,0,0,0,1,0,81.89070129394531,70.81202697753906,168.75057983398438,196.52923583984375,1.1646136921910897,0.4852765624539412,0.4196253846784019
60,1,0,0,0,1,0,0,78.31473541259766,64.3729019165039,175.9605712890625,194.54129028320312,1.1055959233254409,0.4450697951187295,0.3658370818241668
26,1,0,0,1,0,0,0,75.89663696289062,60.01691818237305,174.50270080566406,191.19046020507812,1.095630378913152,0.4349310160386191,0.3439311707227456
29,0,1,1,0,0,0,0,70.82758331298828,58.9866943359375,155.1697998046875,194.7575225830078,1.2551251778899597,0.4564521150516343,0.3801428783834493
31,1,0,0,1,0,0,0,63.0748176574707,53.5127067565918,150.6899871826172,189.48013305664065,1.257416876856023,0.4185733825899926,0.3551178665357584
37,1,0,0,0,0,1,0,78.88746643066406,73.28524017333984,166.55703735351562,196.50978088378903,1.1798347521437895,0.4736363451471955,0.4400008629944147
41,1,0,1,0,0,0,0,78.97091674804688,66.36656188964844,170.2919158935547,190.4020843505859,1.1180923260596916,0.4637384947704133,0.3897223279297213
2,1,0,0,0,0,0,1,83.1855697631836,66.48576354980469,177.54234313964844,192.88861083984375,1.08643722634732,0.4685393258426966,0.3744783490747859
105,1,0,1,0,0,0,0,82.33342742919922,63.09745788574219,169.11427307128906,195.10072326660156,1.1536620754911566,0.4868508490379879,0.3731054554995713
1,1,0,0,0,1,0,0,75.43112182617188,55.783355712890625,170.44329833984375,193.0379180908203,1.1325638495092107,0.4425584494133125,0.3272839487162776
52,1,0,1,0,0,0,0,76.17579650878906,65.04965209960938,158.738525390625,191.975830078125,1.20938398290969,0.4798822234321194,0.409791208148965
40,1,0,1,0,0,0,0,81.02517700195312,68.96092987060547,175.78512573242188,198.14854431152344,1.1272201984435413,0.460933066232741,0.3923024179848812
65,0,1,1,0,0,0,0,85.34526062011719,76.4267349243164,177.9076385498047,196.698486328125,1.1056213658474248,0.4797166738640345,0.4295865851927486
35,0,1,1,0,0,0,0,77.18698120117188,68.98867797851562,161.15316772460938,193.3814392089844,1.199985342760678,0.4789665775175749,0.428093837388345
45,1,0,0,1,0,0,0,79.55929565429688,70.35832214355469,168.59210205078125,195.02935791015625,1.1568119475217875,0.4719040493980732,0.4173286962301604
36,1,0,1,0,0,0,0,80.68297576904297,65.44087982177734,164.01893615722656,200.8922882080078,1.2248115547794731,0.4919125660692083,0.3989836866094931
1,0,1,0,0,0,1,0,86.41392517089844,75.32571411132812,188.34234619140625,192.84829711914065,1.023924258239595,0.4588130440038097,0.399940404452523
